day,fills,pnl_TOMATOES,pos_TOMATOES,timestamp
-1,0,1100.5,11,392600
-1,0,1100.5,11,392700
-1,0,1106.0,11,392800
-1,0,1067.5,11,392900
-1,0,1095.0,11,393000
-1,0,1089.5,11,393100
-1,0,1095.0,11,393200
-1,0,1089.5,11,393300
-1,0,1095.0,11,393400
-1,0,1128.0,11,393500
-1,0,1095.0,11,393600
-1,0,1100.5,11,393700
-1,0,1089.5,11,393800
-1,0,1084.0,11,393900
-1,0,1078.5,11,394000
-1,0,1084.0,11,394100
-1,0,1084.0,11,394200
-1,0,1078.5,11,394300
-1,0,1078.5,11,394400
-1,0,1084.0,11,394500
-1,0,1073.0,11,394600
-1,0,1073.0,11,394700
-1,0,1067.5,11,394800
-1,0,1062.0,11,394900
-1,0,1067.5,11,395000
-1,0,1078.5,11,395100
-1,0,1078.5,11,395200
-1,0,1067.5,11,395300
-1,0,1078.5,11,395400
-1,0,1084.0,11,395500
-1,0,1084.0,11,395600
-1,0,1106.0,11,395700
-1,0,1111.5,11,395800
-1,0,1067.5,11,395900
-1,0,1067.5,11,396000
-1,0,1067.5,11,396100
-1,0,1056.5,11,396200
-1,0,1045.5,11,396300
-1,0,1045.5,11,396400
-1,0,1056.5,11,396500
-1,0,1062.0,11,396600
-1,0,1067.5,11,396700
-1,0,1078.5,11,396800
-1,0,1089.5,11,396900
-1,0,1084.0,11,397000
-1,0,1073.0,11,397100
-1,0,1062.0,11,397200
-1,0,1100.5,11,397300
-1,0,1078.5,11,397400
-1,0,1078.5,11,397500
-1,0,1073.0,11,397600
-1,0,1078.5,11,397700
-1,0,1073.0,11,397800
-1,0,1073.0,11,397900
-1,0,1067.5,11,398000
-1,0,1095.0,11,398100
-1,0,1067.5,11,398200
-1,0,1062.0,11,398300
-1,0,1062.0,11,398400
-1,0,1056.5,11,398500
-1,0,1051.0,11,398600
-1,0,1056.5,11,398700
-1,0,1051.0,11,398800
-1,0,1051.0,11,398900
-1,1,981.0,16,399000
-1,0,989.0,16,399100
-1,0,1029.0,16,399200
-1,0,1029.0,16,399300
-1,0,1021.0,16,399400
-1,0,1029.0,16,399500
-1,0,1037.0,16,399600
-1,0,1037.0,16,399700
-1,0,1045.0,16,399800
-1,0,1037.0,16,399900
-1,0,1037.0,16,400000
-1,0,1037.0,16,400100
-1,1,986.5,17,400200
-1,0,1054.5,17,400300
-1,0,1046.0,17,400400
-1,0,1054.5,17,400500
-1,0,1046.0,17,400600
-1,0,1046.0,17,400700
-1,0,1054.5,17,400800
-1,0,1046.0,17,400900
-1,0,1063.0,17,401000
-1,0,1063.0,17,401100
-1,0,1071.5,17,401200
-1,0,1071.5,17,401300
-1,0,1071.5,17,401400
-1,0,1080.0,17,401500
-1,0,1071.5,17,401600
-1,0,1063.0,17,401700
-1,0,1063.0,17,401800
-1,0,1071.5,17,401900
-1,0,1080.0,17,402000
-1,0,1088.5,17,402100
-1,1,1013.0,20,402200
-1,0,1103.0,20,402300
-1,0,1103.0,20,402400
-1,0,1103.0,20,402500
-1,0,1093.0,20,402600
-1,0,1103.0,20,402700
-1,0,1103.0,20,402800
-1,0,1113.0,20,402900
-1,0,1123.0,20,403000
-1,0,1153.0,20,403100
-1,0,1153.0,20,403200
-1,0,1073.0,20,403300
-1,0,1133.0,20,403400
-1,0,1133.0,20,403500
-1,0,1123.0,20,403600
-1,0,1133.0,20,403700
-1,0,1123.0,20,403800
-1,0,1033.0,20,403900
-1,0,1103.0,20,404000
-1,0,1093.0,20,404100
-1,0,1073.0,20,404200
-1,0,1073.0,20,404300
-1,0,1063.0,20,404400
-1,0,1053.0,20,404500
-1,0,1043.0,20,404600
-1,0,1043.0,20,404700
-1,0,1033.0,20,404800
-1,0,1023.0,20,404900
-1,0,1023.0,20,405000
-1,0,1033.0,20,405100
-1,0,1003.0,20,405200
-1,0,983.0,20,405300
-1,0,993.0,20,405400
-1,0,1033.0,20,405500
-1,0,993.0,20,405600
-1,0,993.0,20,405700
-1,0,993.0,20,405800
-1,0,993.0,20,405900
-1,0,1003.0,20,406000
-1,0,1003.0,20,406100
-1,0,1013.0,20,406200
-1,0,1063.0,20,406300
-1,0,1013.0,20,406400
-1,0,1013.0,20,406500
-1,0,1003.0,20,406600
-1,0,993.0,20,406700
-1,0,993.0,20,406800
-1,0,1003.0,20,406900
-1,0,1003.0,20,407000
-1,0,993.0,20,407100
-1,0,1003.0,20,407200
-1,0,1023.0,20,407300
-1,0,1013.0,20,407400
-1,0,1013.0,20,407500
-1,0,1023.0,20,407600
-1,0,1073.0,20,407700
-1,0,1023.0,20,407800
-1,0,1013.0,20,407900
-1,0,1003.0,20,408000
-1,0,1003.0,20,408100
-1,0,1003.0,20,408200
-1,0,1003.0,20,408300
-1,0,993.0,20,408400
-1,0,983.0,20,408500
-1,0,993.0,20,408600
-1,0,993.0,20,408700
-1,0,973.0,20,408800
-1,0,983.0,20,408900
-1,0,963.0,20,409000
-1,0,973.0,20,409100
-1,0,983.0,20,409200
-1,0,913.0,20,409300
-1,0,973.0,20,409400
-1,0,983.0,20,409500
-1,0,993.0,20,409600
-1,0,983.0,20,409700
-1,0,973.0,20,409800
-1,0,963.0,20,409900
-1,0,973.0,20,410000
-1,0,973.0,20,410100
-1,0,973.0,20,410200
-1,0,963.0,20,410300
-1,0,963.0,20,410400
-1,0,893.0,20,410500
-1,0,973.0,20,410600
-1,0,973.0,20,410700
-1,0,933.0,20,410800
-1,0,963.0,20,410900
-1,0,953.0,20,411000
-1,0,953.0,20,411100
-1,0,943.0,20,411200
-1,0,1003.0,20,411300
-1,0,963.0,20,411400
-1,1,1016.0,11,411500
-1,0,966.5,11,411600
-1,0,966.5,11,411700
-1,0,961.0,11,411800
-1,0,961.0,11,411900
-1,0,955.5,11,412000
-1,0,961.0,11,412100
-1,0,966.5,11,412200
-1,0,977.5,11,412300
-1,0,977.5,11,412400
-1,0,977.5,11,412500
-1,0,1010.5,11,412600
-1,0,983.0,11,412700
-1,0,983.0,11,412800
-1,0,950.0,11,412900
-1,0,977.5,11,413000
-1,0,966.5,11,413100
-1,0,977.5,11,413200
-1,0,983.0,11,413300
-1,0,988.5,11,413400
-1,0,983.0,11,413500
-1,0,988.5,11,413600
-1,0,994.0,11,413700
-1,0,983.0,11,413800
-1,0,977.5,11,413900
-1,0,977.5,11,414000
-1,0,983.0,11,414100
-1,0,983.0,11,414200
-1,0,977.5,11,414300
-1,0,999.5,11,414400
-1,0,972.0,11,414500
-1,0,961.0,11,414600
-1,0,961.0,11,414700
-1,0,966.5,11,414800
-1,0,972.0,11,414900
-1,0,966.5,11,415000
-1,0,966.5,11,415100
-1,0,1005.0,11,415200
-1,0,977.5,11,415300
-1,0,977.5,11,415400
-1,0,944.5,11,415500
-1,0,983.0,11,415600
-1,0,977.5,11,415700
-1,0,977.5,11,415800
-1,0,966.5,11,415900
-1,0,955.5,11,416000
-1,0,928.0,11,416100
-1,0,955.5,11,416200
-1,0,961.0,11,416300
-1,0,955.5,11,416400
-1,0,955.5,11,416500
-1,0,944.5,11,416600
-1,1,867.0,20,416700
-1,0,957.0,20,416800
-1,0,967.0,20,416900
-1,0,977.0,20,417000
-1,0,967.0,20,417100
-1,0,957.0,20,417200
-1,0,977.0,20,417300
-1,0,927.0,20,417400
-1,0,987.0,20,417500
-1,0,977.0,20,417600
-1,0,987.0,20,417700
-1,0,987.0,20,417800
-1,0,987.0,20,417900
-1,0,987.0,20,418000
-1,0,987.0,20,418100
-1,0,997.0,20,418200
-1,0,997.0,20,418300
-1,0,997.0,20,418400
-1,0,1007.0,20,418500
-1,0,1007.0,20,418600
-1,0,1027.0,20,418700
-1,0,1037.0,20,418800
-1,0,1037.0,20,418900
-1,0,967.0,20,419000
-1,0,1047.0,20,419100
-1,0,1067.0,20,419200
-1,0,1067.0,20,419300
-1,0,1067.0,20,419400
-1,0,1057.0,20,419500
-1,0,1057.0,20,419600
-1,0,1057.0,20,419700
-1,0,1057.0,20,419800
-1,0,1037.0,20,419900
-1,0,1047.0,20,420000
-1,1,1087.0,10,420100
-1,0,1047.0,10,420200
-1,0,1052.0,10,420300
-1,0,1047.0,10,420400
-1,1,1075.0,8,420500
-1,0,1051.0,8,420600
-1,0,1047.0,8,420700
-1,0,1043.0,8,420800
-1,0,1043.0,8,420900
-1,0,1043.0,8,421000
-1,0,1047.0,8,421100
-1,0,1039.0,8,421200
-1,0,1051.0,8,421300
-1,0,1055.0,8,421400
-1,0,1055.0,8,421500
-1,0,1059.0,8,421600
-1,0,1059.0,8,421700
-1,1,995.0,20,421800
-1,0,1075.0,20,421900
-1,0,1075.0,20,422000
-1,0,1055.0,20,422100
-1,0,1055.0,20,422200
-1,0,1055.0,20,422300
-1,0,1045.0,20,422400
-1,0,1035.0,20,422500
-1,1,1068.0,11,422600
-1,0,1024.0,11,422700
-1,0,1024.0,11,422800
-1,0,1018.5,11,422900
-1,0,1018.5,11,423000
-1,0,1024.0,11,423100
-1,0,1024.0,11,423200
-1,0,1024.0,11,423300
-1,0,1024.0,11,423400
-1,0,1024.0,11,423500
-1,0,1018.5,11,423600
-1,0,1029.5,11,423700
-1,0,1035.0,11,423800
-1,0,1035.0,11,423900
-1,0,1040.5,11,424000
-1,0,1051.5,11,424100
-1,0,1057.0,11,424200
-1,0,1051.5,11,424300
-1,0,1057.0,11,424400
-1,0,1057.0,11,424500
-1,0,1051.5,11,424600
-1,0,1051.5,11,424700
-1,0,1057.0,11,424800
-1,0,1057.0,11,424900
-1,0,1057.0,11,425000
-1,0,1051.5,11,425100
-1,0,1057.0,11,425200
-1,0,1051.5,11,425300
-1,0,1051.5,11,425400
-1,0,1051.5,11,425500
-1,0,1057.0,11,425600
-1,0,1068.0,11,425700
-1,0,1068.0,11,425800
-1,0,1068.0,11,425900
-1,0,1112.0,11,426000
-1,0,1079.0,11,426100
-1,0,1084.5,11,426200
-1,0,1084.5,11,426300
-1,0,1079.0,11,426400
-1,0,1084.5,11,426500
-1,0,1079.0,11,426600
-1,0,1068.0,11,426700
-1,0,1068.0,11,426800
-1,0,1068.0,11,426900
-1,0,1068.0,11,427000
-1,0,1068.0,11,427100
-1,0,1101.0,11,427200
-1,0,1073.5,11,427300
-1,0,1073.5,11,427400
-1,0,1079.0,11,427500
-1,0,1079.0,11,427600
-1,0,1084.5,11,427700
-1,0,1084.5,11,427800
-1,0,1073.5,11,427900
-1,0,1068.0,11,428000
-1,1,1007.0,20,428100
-1,0,1077.0,20,428200
-1,0,1067.0,20,428300
-1,0,1057.0,20,428400
-1,0,1057.0,20,428500
-1,0,1067.0,20,428600
-1,0,1087.0,20,428700
-1,0,1097.0,20,428800
-1,0,1077.0,20,428900
-1,0,1057.0,20,429000
-1,0,997.0,20,429100
-1,0,1067.0,20,429200
-1,0,1087.0,20,429300
-1,0,1097.0,20,429400
-1,0,1107.0,20,429500
-1,0,1117.0,20,429600
-1,0,1127.0,20,429700
-1,0,1117.0,20,429800
-1,0,1107.0,20,429900
-1,0,1097.0,20,430000
-1,0,1077.0,20,430100
-1,0,1077.0,20,430200
-1,0,1077.0,20,430300
-1,0,1087.0,20,430400
-1,0,1087.0,20,430500
-1,0,1087.0,20,430600
-1,0,1087.0,20,430700
-1,0,1097.0,20,430800
-1,0,1107.0,20,430900
-1,0,1097.0,20,431000
-1,0,1107.0,20,431100
-1,0,1117.0,20,431200
-1,0,1127.0,20,431300
-1,0,1117.0,20,431400
-1,0,1117.0,20,431500
-1,0,1117.0,20,431600
-1,0,1117.0,20,431700
-1,0,1137.0,20,431800
-1,0,1147.0,20,431900
-1,0,1167.0,20,432000
-1,0,1167.0,20,432100
-1,0,1177.0,20,432200
-1,1,1222.0,15,432300
-1,1,1201.0,8,432400
-1,0,1173.0,8,432500
-1,0,1181.0,8,432600
-1,0,1181.0,8,432700
-1,0,1181.0,8,432800
-1,0,1181.0,8,432900
-1,0,1185.0,8,433000
-1,0,1185.0,8,433100
-1,0,1181.0,8,433200
-1,1,1124.0,18,433300
-1,0,1196.0,18,433400
-1,0,1241.0,18,433500
-1,0,1205.0,18,433600
-1,0,1160.0,18,433700
-1,0,1214.0,18,433800
-1,0,1214.0,18,433900
-1,1,1247.0,8,434000
-1,0,1215.0,8,434100
-1,0,1219.0,8,434200
-1,0,1219.0,8,434300
-1,0,1215.0,8,434400
-1,0,1211.0,8,434500
-1,0,1215.0,8,434600
-1,1,1232.0,3,434700
-1,0,1221.5,3,434800
-1,0,1221.5,3,434900
-1,0,1220.0,3,435000
-1,0,1221.5,3,435100
-1,0,1220.0,3,435200
-1,0,1218.5,3,435300
-1,0,1215.5,3,435400
-1,0,1215.5,3,435500
-1,0,1214.0,3,435600
-1,0,1214.0,3,435700
-1,0,1212.5,3,435800
-1,0,1214.0,3,435900
-1,0,1209.5,3,436000
-1,0,1211.0,3,436100
-1,0,1209.5,3,436200
-1,0,1208.0,3,436300
-1,0,1208.0,3,436400
-1,0,1208.0,3,436500
-1,0,1206.5,3,436600
-1,0,1209.5,3,436700
-1,0,1209.5,3,436800
-1,0,1208.0,3,436900
-1,0,1206.5,3,437000
-1,0,1206.5,3,437100
-1,0,1208.0,3,437200
-1,0,1208.0,3,437300
-1,0,1209.5,3,437400
-1,0,1211.0,3,437500
-1,0,1208.0,3,437600
-1,0,1206.5,3,437700
-1,0,1205.0,3,437800
-1,0,1206.5,3,437900
-1,0,1208.0,3,438000
-1,0,1206.5,3,438100
-1,0,1208.0,3,438200
-1,0,1208.0,3,438300
-1,0,1208.0,3,438400
-1,0,1208.0,3,438500
-1,0,1211.0,3,438600
-1,0,1209.5,3,438700
-1,0,1209.5,3,438800
-1,0,1209.5,3,438900
-1,0,1209.5,3,439000
-1,0,1208.0,3,439100
-1,0,1209.5,3,439200
-1,0,1209.5,3,439300
-1,0,1208.0,3,439400
-1,0,1206.5,3,439500
-1,0,1203.5,3,439600
-1,0,1202.0,3,439700
-1,0,1202.0,3,439800
-1,0,1205.0,3,439900
-1,0,1203.5,3,440000
-1,0,1206.5,3,440100
-1,1,1199.0,-3,440200
-1,0,1209.5,-3,440300
-1,0,1209.5,-3,440400
-1,0,1208.0,-3,440500
-1,0,1208.0,-3,440600
-1,0,1209.5,-3,440700
-1,0,1211.0,-3,440800
-1,0,1211.0,-3,440900
-1,0,1212.5,-3,441000
-1,0,1211.0,-3,441100
-1,1,1166.0,-13,441200
-1,0,1224.5,-13,441300
-1,0,1218.0,-13,441400
-1,0,1211.5,-13,441500
-1,0,1224.5,-13,441600
-1,0,1218.0,-13,441700
-1,0,1205.0,-13,441800
-1,0,1205.0,-13,441900
-1,0,1192.0,-13,442000
-1,0,1185.5,-13,442100
-1,0,1192.0,-13,442200
-1,0,1192.0,-13,442300
-1,0,1185.5,-13,442400
-1,0,1192.0,-13,442500
-1,0,1192.0,-13,442600
-1,0,1192.0,-13,442700
-1,0,1198.5,-13,442800
-1,0,1192.0,-13,442900
-1,0,1205.0,-13,443000
-1,0,1185.5,-13,443100
-1,0,1192.0,-13,443200
-1,0,1185.5,-13,443300
-1,0,1198.5,-13,443400
-1,0,1198.5,-13,443500
-1,0,1192.0,-13,443600
-1,0,1192.0,-13,443700
-1,0,1192.0,-13,443800
-1,0,1192.0,-13,443900
-1,0,1185.5,-13,444000
-1,0,1185.5,-13,444100
-1,0,1179.0,-13,444200
-1,0,1185.5,-13,444300
-1,0,1192.0,-13,444400
-1,0,1198.5,-13,444500
-1,0,1192.0,-13,444600
-1,0,1185.5,-13,444700
-1,0,1179.0,-13,444800
-1,0,1172.5,-13,444900
-1,0,1172.5,-13,445000
-1,0,1179.0,-13,445100
-1,0,1179.0,-13,445200
-1,0,1179.0,-13,445300
-1,0,1179.0,-13,445400
-1,0,1185.5,-13,445500
-1,0,1179.0,-13,445600
-1,0,1179.0,-13,445700
-1,0,1185.5,-13,445800
-1,1,1212.5,-3,445900
-1,0,1200.5,-3,446000
-1,0,1199.0,-3,446100
-1,0,1197.5,-3,446200
-1,0,1196.0,-3,446300
-1,0,1194.5,-3,446400
-1,0,1193.0,-3,446500
-1,0,1190.0,-3,446600
-1,0,1188.5,-3,446700
-1,0,1188.5,-3,446800
-1,0,1190.0,-3,446900
-1,0,1190.0,-3,447000
-1,0,1190.0,-3,447100
-1,0,1193.0,-3,447200
-1,0,1196.0,-3,447300
-1,0,1196.0,-3,447400
-1,0,1203.5,-3,447500
-1,0,1194.5,-3,447600
-1,0,1197.5,-3,447700
-1,0,1197.5,-3,447800
-1,0,1197.5,-3,447900
-1,0,1197.5,-3,448000
-1,1,1184.5,7,448100
-1,0,1212.5,7,448200
-1,0,1216.0,7,448300
-1,0,1191.5,7,448400
-1,0,1212.5,7,448500
-1,0,1212.5,7,448600
-1,0,1216.0,7,448700
-1,0,1212.5,7,448800
-1,0,1216.0,7,448900
-1,0,1219.5,7,449000
-1,0,1219.5,7,449100
-1,0,1216.0,7,449200
-1,0,1198.5,7,449300
-1,0,1216.0,7,449400
-1,0,1216.0,7,449500
-1,0,1212.5,7,449600
-1,0,1216.0,7,449700
-1,0,1216.0,7,449800
-1,0,1212.5,7,449900
-1,1,1154.5,19,450000
-1,0,1249.5,19,450100
-1,0,1259.0,19,450200
-1,0,1268.5,19,450300
-1,0,1278.0,19,450400
-1,0,1278.0,19,450500
-1,0,1278.0,19,450600
-1,0,1287.5,19,450700
-1,0,1287.5,19,450800
-1,0,1278.0,19,450900
-1,0,1287.5,19,451000
-1,0,1287.5,19,451100
-1,0,1278.0,19,451200
-1,0,1268.5,19,451300
-1,0,1268.5,19,451400
-1,0,1259.0,19,451500
-1,0,1259.0,19,451600
-1,0,1278.0,19,451700
-1,0,1297.0,19,451800
-1,0,1297.0,19,451900
-1,0,1306.5,19,452000
-1,0,1325.5,19,452100
-1,0,1392.0,19,452200
-1,0,1287.5,19,452300
-1,0,1354.0,19,452400
-1,0,1354.0,19,452500
-1,0,1344.5,19,452600
-1,0,1287.5,19,452700
-1,0,1354.0,19,452800
-1,0,1354.0,19,452900
-1,0,1354.0,19,453000
-1,0,1373.0,19,453100
-1,0,1420.5,19,453200
-1,0,1373.0,19,453300
-1,0,1373.0,19,453400
-1,0,1363.5,19,453500
-1,0,1373.0,19,453600
-1,0,1363.5,19,453700
-1,0,1363.5,19,453800
-1,0,1344.5,19,453900
-1,0,1354.0,19,454000
-1,0,1287.5,19,454100
-1,0,1354.0,19,454200
-1,0,1354.0,19,454300
-1,0,1354.0,19,454400
-1,0,1354.0,19,454500
-1,0,1344.5,19,454600
-1,0,1363.5,19,454700
-1,0,1344.5,19,454800
-1,0,1354.0,19,454900
-1,0,1354.0,19,455000
-1,0,1325.5,19,455100
-1,0,1325.5,19,455200
-1,0,1335.0,19,455300
-1,0,1278.0,19,455400
-1,0,1335.0,19,455500
-1,0,1344.5,19,455600
-1,0,1354.0,19,455700
-1,0,1354.0,19,455800
-1,0,1344.5,19,455900
-1,0,1344.5,19,456000
-1,0,1335.0,19,456100
-1,0,1316.0,19,456200
-1,0,1297.0,19,456300
-1,0,1297.0,19,456400
-1,0,1297.0,19,456500
-1,0,1306.5,19,456600
-1,0,1316.0,19,456700
-1,0,1325.5,19,456800
-1,0,1325.5,19,456900
-1,0,1316.0,19,457000
-1,0,1306.5,19,457100
-1,0,1297.0,19,457200
-1,0,1325.5,19,457300
-1,0,1325.5,19,457400
-1,0,1316.0,19,457500
-1,0,1316.0,19,457600
-1,0,1325.5,19,457700
-1,0,1316.0,19,457800
-1,0,1316.0,19,457900
-1,0,1306.5,19,458000
-1,0,1316.0,19,458100
-1,0,1316.0,19,458200
-1,0,1316.0,19,458300
-1,0,1297.0,19,458400
-1,0,1316.0,19,458500
-1,0,1297.0,19,458600
-1,1,1199.0,20,458700
-1,0,1279.0,20,458800
-1,0,1269.0,20,458900
-1,0,1269.0,20,459000
-1,0,1289.0,20,459100
-1,0,1289.0,20,459200
-1,0,1289.0,20,459300
-1,0,1209.0,20,459400
-1,0,1289.0,20,459500
-1,0,1279.0,20,459600
-1,0,1279.0,20,459700
-1,0,1279.0,20,459800
-1,0,1289.0,20,459900
-1,0,1289.0,20,460000
-1,0,1289.0,20,460100
-1,0,1309.0,20,460200
-1,0,1299.0,20,460300
-1,0,1289.0,20,460400
-1,0,1299.0,20,460500
-1,0,1279.0,20,460600
-1,0,1279.0,20,460700
-1,0,1279.0,20,460800
-1,0,1269.0,20,460900
-1,0,1269.0,20,461000
-1,0,1259.0,20,461100
-1,0,1269.0,20,461200
-1,0,1269.0,20,461300
-1,0,1259.0,20,461400
-1,0,1249.0,20,461500
-1,0,1259.0,20,461600
-1,0,1259.0,20,461700
-1,0,1249.0,20,461800
-1,0,1249.0,20,461900
-1,0,1249.0,20,462000
-1,0,1259.0,20,462100
-1,0,1259.0,20,462200
-1,0,1269.0,20,462300
-1,0,1259.0,20,462400
-1,0,1269.0,20,462500
-1,0,1279.0,20,462600
-1,0,1249.0,20,462700
-1,0,1249.0,20,462800
-1,0,1239.0,20,462900
-1,0,1229.0,20,463000
-1,0,1249.0,20,463100
-1,0,1249.0,20,463200
-1,0,1219.0,20,463300
-1,0,1229.0,20,463400
-1,0,1219.0,20,463500
-1,0,1209.0,20,463600
-1,0,1209.0,20,463700
-1,0,1209.0,20,463800
-1,0,1209.0,20,463900
-1,0,1219.0,20,464000
-1,0,1269.0,20,464100
-1,0,1219.0,20,464200
-1,0,1219.0,20,464300
-1,0,1229.0,20,464400
-1,0,1209.0,20,464500
-1,0,1209.0,20,464600
-1,0,1219.0,20,464700
-1,0,1219.0,20,464800
-1,0,1149.0,20,464900
-1,0,1189.0,20,465000
-1,0,1189.0,20,465100
-1,0,1189.0,20,465200
-1,0,1189.0,20,465300
-1,0,1199.0,20,465400
-1,0,1199.0,20,465500
-1,0,1169.0,20,465600
-1,0,1179.0,20,465700
-1,0,1169.0,20,465800
-1,0,1179.0,20,465900
-1,0,1169.0,20,466000
-1,0,1159.0,20,466100
-1,0,1159.0,20,466200
-1,0,1139.0,20,466300
-1,0,1119.0,20,466400
-1,0,1109.0,20,466500
-1,0,1159.0,20,466600
-1,0,1109.0,20,466700
-1,0,1099.0,20,466800
-1,0,1089.0,20,466900
-1,0,1089.0,20,467000
-1,0,1099.0,20,467100
-1,0,1089.0,20,467200
-1,0,1089.0,20,467300
-1,0,1079.0,20,467400
-1,0,1079.0,20,467500
-1,0,1089.0,20,467600
-1,0,1069.0,20,467700
-1,0,1079.0,20,467800
-1,0,1089.0,20,467900
-1,0,1099.0,20,468000
-1,0,1099.0,20,468100
-1,0,1119.0,20,468200
-1,0,1119.0,20,468300
-1,0,1109.0,20,468400
-1,0,1109.0,20,468500
-1,0,1109.0,20,468600
-1,0,1109.0,20,468700
-1,0,1099.0,20,468800
-1,0,1099.0,20,468900
-1,0,1099.0,20,469000
-1,0,1109.0,20,469100
-1,0,1109.0,20,469200
-1,0,1119.0,20,469300
-1,0,1109.0,20,469400
-1,0,1089.0,20,469500
-1,0,1089.0,20,469600
-1,0,1089.0,20,469700
-1,0,1089.0,20,469800
-1,0,1099.0,20,469900
-1,0,1099.0,20,470000
-1,0,1099.0,20,470100
-1,0,1099.0,20,470200
-1,0,1109.0,20,470300
-1,0,1109.0,20,470400
-1,1,1172.0,11,470500
-1,0,1128.0,11,470600
-1,0,1128.0,11,470700
-1,0,1128.0,11,470800
-1,0,1128.0,11,470900
-1,0,1122.5,11,471000
-1,0,1117.0,11,471100
-1,0,1106.0,11,471200
-1,0,1100.5,11,471300
-1,0,1100.5,11,471400
-1,0,1095.0,11,471500
-1,0,1095.0,11,471600
-1,0,1089.5,11,471700
-1,0,1089.5,11,471800
-1,0,1089.5,11,471900
-1,0,1095.0,11,472000
-1,0,1100.5,11,472100
-1,0,1106.0,11,472200
-1,0,1095.0,11,472300
-1,0,1095.0,11,472400
-1,0,1084.0,11,472500
-1,0,1089.5,11,472600
-1,0,1089.5,11,472700
-1,0,1089.5,11,472800
-1,0,1095.0,11,472900
-1,0,1089.5,11,473000
-1,0,1089.5,11,473100
-1,0,1095.0,11,473200
-1,0,1095.0,11,473300
-1,0,1089.5,11,473400
-1,0,1095.0,11,473500
-1,0,1089.5,11,473600
-1,0,1084.0,11,473700
-1,0,1078.5,11,473800
-1,0,1084.0,11,473900
-1,0,1084.0,11,474000
-1,0,1078.5,11,474100
-1,0,1089.5,11,474200
-1,0,1084.0,11,474300
-1,0,1078.5,11,474400
-1,0,1084.0,11,474500
-1,0,1084.0,11,474600
-1,0,1084.0,11,474700
-1,0,1089.5,11,474800
-1,0,1089.5,11,474900
-1,0,1095.0,11,475000
-1,0,1095.0,11,475100
-1,0,1089.5,11,475200
-1,0,1084.0,11,475300
-1,0,1089.5,11,475400
-1,0,1084.0,11,475500
-1,0,1078.5,11,475600
-1,0,1073.0,11,475700
-1,0,1067.5,11,475800
-1,0,1073.0,11,475900
-1,0,1073.0,11,476000
-1,0,1073.0,11,476100
-1,0,1078.5,11,476200
-1,0,1067.5,11,476300
-1,0,1062.0,11,476400
-1,0,1051.0,11,476500
-1,0,1051.0,11,476600
-1,0,1056.5,11,476700
-1,0,1012.5,11,476800
-1,0,1051.0,11,476900
-1,1,979.0,20,477000
-1,0,1129.0,20,477100
-1,0,1079.0,20,477200
-1,0,1089.0,20,477300
-1,0,1079.0,20,477400
-1,0,1079.0,20,477500
-1,0,1079.0,20,477600
-1,0,1019.0,20,477700
-1,0,1079.0,20,477800
-1,0,1079.0,20,477900
-1,0,1079.0,20,478000
-1,0,1089.0,20,478100
-1,0,1089.0,20,478200
-1,0,1089.0,20,478300
-1,0,1099.0,20,478400
-1,0,1089.0,20,478500
-1,0,1069.0,20,478600
-1,0,1069.0,20,478700
-1,0,1079.0,20,478800
-1,0,1059.0,20,478900
-1,0,1069.0,20,479000
-1,0,1079.0,20,479100
-1,0,1069.0,20,479200
-1,0,1129.0,20,479300
-1,0,1059.0,20,479400
-1,0,1079.0,20,479500
-1,0,1069.0,20,479600
-1,0,1069.0,20,479700
-1,0,1059.0,20,479800
-1,0,1049.0,20,479900
-1,0,1059.0,20,480000
-1,1,1111.0,14,480100
-1,0,1055.0,14,480200
-1,0,1055.0,14,480300
-1,0,1062.0,14,480400
-1,0,1055.0,14,480500
-1,0,1055.0,14,480600
-1,0,1041.0,14,480700
-1,0,1055.0,14,480800
-1,0,1062.0,14,480900
-1,0,1020.0,14,481000
-1,0,1069.0,14,481100
-1,0,1062.0,14,481200
-1,0,1069.0,14,481300
-1,0,1069.0,14,481400
-1,0,1069.0,14,481500
-1,0,1069.0,14,481600
-1,0,1062.0,14,481700
-1,0,1006.0,14,481800
-1,0,1048.0,14,481900
-1,0,1055.0,14,482000
-1,0,1048.0,14,482100
-1,0,1048.0,14,482200
-1,0,1048.0,14,482300
-1,0,1055.0,14,482400
-1,0,1055.0,14,482500
-1,0,1034.0,14,482600
-1,0,1048.0,14,482700
-1,0,1041.0,14,482800
-1,0,1048.0,14,482900
-1,0,1048.0,14,483000
-1,0,1048.0,14,483100
-1,0,1048.0,14,483200
-1,0,1069.0,14,483300
-1,0,1076.0,14,483400
-1,0,1069.0,14,483500
-1,0,1062.0,14,483600
-1,0,1062.0,14,483700
-1,0,1062.0,14,483800
-1,0,1055.0,14,483900
-1,0,1062.0,14,484000
-1,0,1062.0,14,484100
-1,0,1069.0,14,484200
-1,1,995.0,20,484300
-1,0,1135.0,20,484400
-1,0,1075.0,20,484500
-1,0,1085.0,20,484600
-1,0,1085.0,20,484700
-1,0,1075.0,20,484800
-1,0,1055.0,20,484900
-1,0,955.0,20,485000
-1,0,965.0,20,485100
-1,0,1025.0,20,485200
-1,0,965.0,20,485300
-1,0,1005.0,20,485400
-1,0,1015.0,20,485500
-1,0,1035.0,20,485600
-1,0,1035.0,20,485700
-1,0,1045.0,20,485800
